0.0 0.0 0.0 -4.115 4.115 -4.115 4.115 -4.115 -4.115 4.115 4.115 5.485  5.485 -5.485 -5.485
0.0 -6.4 6.4 6.4 6.4 -6.4 -6.4 11.885 -11.885 11.885 -11.885 11.885 -11.885 -11.885  11.885
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
