 28.0   28.0  14.0 225.0 -19.5 45.0 1280 1024 0.000012 0.000012
 28.0  -28.0  14.0 315.0 -19.5 45.0 1280 1024 0.000012 0.000012
-28.0  -28.0  14.0  45.0 -19.5 45.0 1280 1024 0.000012 0.000012
-28.0   28.0  14.0 135.0 -19.5 45.0 1280 1024 0.000012 0.000012
  0.0   40.0  14.0 180.0 -19.5 45.0 1280 1024 0.000012 0.000012
 40.0    0.0  14.0 270.0 -19.5 45.0 1280 1024 0.000012 0.000012
  0.0  -40.0  14.0   0.0 -19.5 45.0 1280 1024 0.000012 0.000012
-40.0    0.0  14.0  90.0 -19.5 45.0 1280 1024 0.000012 0.000012
