    7.08007812500000000000e-03     9.69435491979359298398e-01     1.15356460747159097480e+01     2.66165800238507532782e+00    -4.30171968594359732663e+00    -4.91688810021535331884e+01    -5.43099316254506092605e+00
    7.32421875000000000000e-03     9.68385395242477131639e-01     1.15236434140903867274e+01     2.66033194562529606841e+00    -4.30067286659991143694e+00    -4.91569158023036578697e+01    -5.43206382259711162419e+00
    7.56835937500000000000e-03     9.67335554015211873669e-01     1.15116436739531486921e+01     2.65900562746729018926e+00    -4.29962655110059088770e+00    -4.91449563614212365792e+01    -5.43313453680822977532e+00
    7.81250000000000000000e-03     9.66285968174599441127e-01     1.14996468528987119129e+01     2.65767904789784115138e+00    -4.29858073907826732096e+00    -4.91330026753072175438e+01    -5.43420530513311472731e+00
    8.05664062500000000000e-03     9.65236637597765567698e-01     1.14876529495226140654e+01     2.65635220690374307395e+00    -4.29753543016592676196e+00    -4.91210547397666275060e+01    -5.43527612752650490791e+00
    8.30078125000000000000e-03     9.64187562161925360016e-01     1.14756619624214177833e+01     2.65502510447180117836e+00    -4.29649062399691139547e+00    -4.91091125506085290908e+01    -5.43634700394318048922e+00
    8.54492187500000000000e-03     9.63138741744383519716e-01     1.14636738901927106582e+01     2.65369774058883134416e+00    -4.29544632020491601310e+00    -4.90971761036460563332e+01    -5.43741793433795894686e+00
    8.78906250000000000000e-03     9.62090176222534010364e-01     1.14516887314350981342e+01     2.65237011524166099719e+00    -4.29440251842399156601e+00    -4.90852453946963791509e+01    -5.43848891866569861264e+00
    9.03320312500000000000e-03     9.61041865473860279501e-01     1.14397064847482106131e+01     2.65104222841712866554e+00    -4.29335921828854161220e+00    -4.90733204195807104497e+01    -5.43955995688129778642e+00
    9.27734375000000000000e-03     9.59993809375934814554e-01     1.14277271487326945731e+01     2.64971408010208353545e+00    -4.29231641943332320466e+00    -4.90614011741242990183e+01    -5.44063104893969295972e+00
    9.52148437500000000000e-03     9.58946007806419253860e-01     1.14157507219902161211e+01     2.64838567028338545128e+00    -4.29127412149344511505e+00    -4.90494876541564366335e+01    -5.44170219479586236844e+00
    9.76562500000000000000e-03     9.57898460643064386666e-01     1.14037772031234609926e+01     2.64705699894790624782e+00    -4.29023232410437049822e+00    -4.90375798555104367438e+01    -5.44277339440482155197e+00
    1.00097656250000000000e-02     9.56851167763709820058e-01     1.13918065907361292233e+01     2.64572806608252797389e+00    -4.28919102690191333949e+00    -4.90256777740236344698e+01    -5.44384464772162690593e+00
    1.02539062500000000000e-02     9.55804129046284201010e-01     1.13798388834329387009e+01     2.64439887167414378055e+00    -4.28815022952223934283e+00    -4.90137814055373794986e+01    -5.44491595470137301760e+00
    1.04980468750000000000e-02     9.54757344368804772294e-01     1.13678740798196198369e+01     2.64306941570965792110e+00    -4.28710993160186415452e+00    -4.90018907458970431890e+01    -5.44598731529919444228e+00
    1.07421875000000000000e-02     9.53710813609377594524e-01     1.13559121785029191187e+01     2.64173969817598530696e+00    -4.28607013277765602766e+00    -4.89900057909519972554e+01    -5.44705872947026570330e+00
    1.09863281250000000000e-02     9.52664536646197324110e-01     1.13439531780905955571e+01     2.64040971906005239589e+00    -4.28503083268683315765e+00    -4.89781265365556279789e+01    -5.44813019716979951568e+00
    1.12304687500000000000e-02     9.51618513357547213261e-01     1.13319970771914171337e+01     2.63907947834879585969e+00    -4.28399203096696190585e+00    -4.89662529785653077852e+01    -5.44920171835304767427e+00
    1.14746093750000000000e-02     9.50572743621798776914e-01     1.13200438744151661297e+01     2.63774897602916391648e+00    -4.28295372725596035224e+00    -4.89543851128424094554e+01    -5.45027329297530283014e+00
    1.17187500000000000000e-02     9.49527227317411903762e-01     1.13080935683726355734e+01     2.63641821208811499844e+00    -4.28191592119209385459e+00    -4.89425229352522919157e+01    -5.45134492099189404968e+00
    1.19628906250000000000e-02     9.48481964322934967271e-01     1.12961461576756221348e+01     2.63508718651261908406e+00    -4.28087861241397682477e+00    -4.89306664416643002369e+01    -5.45241660235819214364e+00
    1.22070312500000000000e-02     9.47436954517004270571e-01     1.12842016409369367835e+01     2.63375589928965680997e+00    -4.27984180056057184061e+00    -4.89188156279517656344e+01    -5.45348833702960433811e+00
    1.24511718750000000000e-02     9.46392197778344490544e-01     1.12722600167703923546e+01     2.63242435040621947095e+00    -4.27880548527118964586e+00    -4.89069704899919770469e+01    -5.45456012496157871539e+00
    1.26953125000000000000e-02     9.45347693985768011693e-01     1.12603212837908106536e+01     2.63109253984930946402e+00    -4.27776966618548826204e+00    -4.88951310236662095576e+01    -5.45563196610960154942e+00
    1.29394531250000000000e-02     9.44303443018175481249e-01     1.12483854406140189042e+01     2.62976046760594028839e+00    -4.27673434294347210027e+00    -4.88832972248596959730e+01    -5.45670386042919819403e+00
    1.31835937500000000000e-02     9.43259444754555143042e-01     1.12364524858568461951e+01     2.62842813366313565737e+00    -4.27569951518549196123e+00    -4.88714690894616339278e+01    -5.45777580787593219469e+00
    1.34277343750000000000e-02     9.42215699073983059542e-01     1.12245224181371252570e+01     2.62709553800793083056e+00    -4.27466518255224503520e+00    -4.88596466133651716746e+01    -5.45884780840540706492e+00
    1.36718750000000000000e-02     9.41172205855623000836e-01     1.12125952360736924618e+01     2.62576268062737128162e+00    -4.27363134468477490202e+00    -4.88478297924674080832e+01    -5.45991986197326362173e+00
    1.39160156250000000000e-02     9.40128964978726333612e-01     1.12006709382863842706e+01     2.62442956150851403052e+00    -4.27259800122446886661e+00    -4.88360186226693926415e+01    -5.46099196853518176198e+00
    1.41601562500000000000e-02     9.39085976322631910129e-01     1.11887495233960372332e+01     2.62309618063842586722e+00    -4.27156515181305973528e+00    -4.88242130998761112437e+01    -5.46206412804688046236e+00
    1.44042968750000000000e-02     9.38043239766765957199e-01     1.11768309900244879884e+01     2.62176253800418557205e+00    -4.27053279609262492755e+00    -4.88124132199964861911e+01    -5.46313634046411689127e+00
    1.46484375000000000000e-02     9.37000755190642187209e-01     1.11649153367945714876e+01     2.62042863359288169534e+00    -4.26950093370558647621e+00    -4.88006189789433832971e+01    -5.46420860574268640875e+00
    1.48925781250000000000e-02     9.35958522473861465052e-01     1.11530025623301192184e+01     2.61909446739161433371e+00    -4.26846956429470836270e+00    -4.87888303726335763599e+01    -5.46528092383842345470e+00
    1.51367187500000000000e-02     9.34916541496111919152e-01     1.11410926652559592043e+01     2.61776003938749379785e+00    -4.26743868750309918170e+00    -4.87770473969877755849e+01    -5.46635329470720066070e+00
    1.53808593750000000000e-02     9.33874812137168608395e-01     1.11291856441979160053e+01     2.61642534956764194476e+00    -4.26640830297420858841e+00    -4.87652700479306062675e+01    -5.46742571830492884999e+00
    1.56250000000000000000e-02     9.32833334276893744175e-01     1.11172814977828071648e+01     2.61509039791919040141e+00    -4.26537841035183085125e+00    -4.87534983213906016886e+01    -5.46849819458755703749e+00
    1.58691406250000000000e-02     9.31792107795236468348e-01     1.11053802246384449859e+01     2.61375518442928189700e+00    -4.26434900928010041099e+00    -4.87417322133002102191e+01    -5.46957072351107242980e+00
    1.61132812500000000000e-02     9.30751132572232631190e-01     1.10934818233936329790e+01     2.61241970908507026294e+00    -4.26332009940349454524e+00    -4.87299717195957740046e+01    -5.47064330503150131335e+00
    1.63574218750000000000e-02     9.29710408488004902416e-01     1.10815862926781676379e+01     2.61108397187371998882e+00    -4.26229168036682981580e+00    -4.87182168362175431753e+01    -5.47171593910490727808e+00
    1.66015625000000000000e-02     9.28669935422762660160e-01     1.10696936311228348870e+01     2.60974797278240577825e+00    -4.26126375181526562130e+00    -4.87064675591096616358e+01    -5.47278862568739299377e+00
    1.68457031250000000000e-02     9.27629713256801879950e-01     1.10578038373594118582e+01     2.60841171179831388116e+00    -4.26023631339429975640e+00    -4.86947238842201599596e+01    -5.47386136473509754552e+00
    1.70898437500000000000e-02     9.26589741870505023691e-01     1.10459169100206633374e+01     2.60707518890864031746e+00    -4.25920936474977196440e+00    -4.86829858075009553886e+01    -5.47493415620419998646e+00
    1.73339843750000000000e-02     9.25550021144340928636e-01     1.10340328477403417651e+01     2.60573840410059220929e+00    -4.25818290552785949643e+00    -4.86712533249078376230e+01    -5.47600700005091578504e+00
    1.75781250000000000000e-02     9.24510550958864696369e-01     1.10221516491531872362e+01     2.60440135736138778100e+00    -4.25715693537507888777e+00    -4.86595264324004830314e+01    -5.47707989623149860137e+00
    1.78222656250000000000e-02     9.23471331194717914848e-01     1.10102733128949274999e+01     2.60306404867825502691e+00    -4.25613145393828684604e+00    -4.86478051259424333352e+01    -5.47815284470224117541e+00
    1.80664062500000000000e-02     9.22432361732628214313e-01     1.09983978376022708545e+01     2.60172647803843348768e+00    -4.25510646086467669846e+00    -4.86360894015011027136e+01    -5.47922584541947266246e+00
    1.83105468750000000000e-02     9.21393642453409378312e-01     1.09865252219129132527e+01     2.60038864542917291800e+00    -4.25408195580178016826e+00    -4.86243792550477564873e+01    -5.48029889833956040945e+00
    1.85546875000000000000e-02     9.20355173237961121657e-01     1.09746554644655311961e+01     2.59905055083773373070e+00    -4.25305793839746737461e+00    -4.86126746825575182243e+01    -5.48137200341890995503e+00
    1.87988281250000000000e-02     9.19316953967269090420e-01     1.09627885638997870643e+01     2.59771219425138744086e+00    -4.25203440829994416816e+00    -4.86009756800093768447e+01    -5.48244516061396414131e+00
    1.90429687500000000000e-02     9.18278984522404861934e-01     1.09509245188563202333e+01     2.59637357565741533350e+00    -4.25101136515775301916e+00    -4.85892822433861510945e+01    -5.48351836988120400207e+00
    1.92871093750000000000e-02     9.17241264784525722753e-01     1.09390633279767541808e+01     2.59503469504310979588e+00    -4.24998880861977390566e+00    -4.85775943686745179662e+01    -5.48459163117714698643e+00
    1.95312500000000000000e-02     9.16203794634874557623e-01     1.09272049899036876042e+01     2.59369555239577387340e+00    -4.24896673833522164898e+00    -4.85659120518649842779e+01    -5.48566494445834962335e+00
    1.97753906250000000000e-02     9.15166573954780071531e-01     1.09153495032807015264e+01     2.59235614770272126961e+00    -4.24794515395364680188e+00    -4.85542352889518937786e+01    -5.48673830968140485709e+00
    2.00195312500000000000e-02     9.14129602625656234594e-01     1.09034968667523521901e+01     2.59101648095127634619e+00    -4.24692405512493476039e+00    -4.85425640759334200425e+01    -5.48781172680294293542e+00
    2.02636718750000000000e-02     9.13092880529002615120e-01     1.08916470789641728345e+01     2.58967655212877367887e+00    -4.24590344149930487561e+00    -4.85308984088115664690e+01    -5.48888519577963318596e+00
    2.05078125000000000000e-02     9.12056407546404157571e-01     1.08798001385626736948e+01     2.58833636122255850154e+00    -4.24488331272731223009e+00    -4.85192382835921449669e+01    -5.48995871656817957529e+00
    2.07519531250000000000e-02     9.11020183559530960515e-01     1.08679560441953366734e+01     2.58699590821998670620e+00    -4.24386366845984497331e+00    -4.85075836962847901646e+01    -5.49103228912532603800e+00
    2.09960937500000000000e-02     9.09984208450138387647e-01     1.08561147945106206691e+01     2.58565519310842484302e+00    -4.24284450834812520981e+00    -4.84959346429029451997e+01    -5.49210591340785203585e+00
    2.12402343750000000000e-02     9.08948482100066845746e-01     1.08442763881579544716e+01     2.58431421587524967620e+00    -4.24182583204370722285e+00    -4.84842911194638617189e+01    -5.49317958937257522223e+00
    2.14843750000000000000e-02     9.07913004391241784674e-01     1.08324408237877403138e+01     2.58297297650784907219e+00    -4.24080763919847747445e+00    -4.84726531219885927726e+01    -5.49425331697635055406e+00
    2.17285156250000000000e-02     9.06877775205673697378e-01     1.08206081000513520962e+01     2.58163147499362111148e+00    -4.23978992946465638170e+00    -4.84610206465019928146e+01    -5.49532709617606940355e+00
    2.19726562500000000000e-02     9.05842794425457897844e-01     1.08087782156011336099e+01     2.58028971131997408861e+00    -4.23877270249479565223e+00    -4.84493936890327034916e+01    -5.49640092692865955826e+00
    2.22167968750000000000e-02     9.04808061932774521097e-01     1.07969511690903949841e+01     2.57894768547432740036e+00    -4.23775595794177739606e+00    -4.84377722456131536433e+01    -5.49747480919108788555e+00
    2.24609375000000000000e-02     9.03773577609888190132e-01     1.07851269591734180153e+01     2.57760539744411065755e+00    -4.23673969545881501375e+00    -4.84261563122795664071e+01    -5.49854874292035677996e+00
    2.27050781250000000000e-02     9.02739341339148460008e-01     1.07733055845054508382e+01     2.57626284721676368505e+00    -4.23572391469945408460e+00    -4.84145458850719307975e+01    -5.49962272807350593951e+00
    2.29492187500000000000e-02     9.01705353002989262734e-01     1.07614870437427061489e+01     2.57492003477973696590e+00    -4.23470861531756881391e+00    -4.84029409600340230213e+01    -5.50069676460761236569e+00
    2.31933593750000000000e-02     9.00671612483929018289e-01     1.07496713355423629821e+01     2.57357696012049208534e+00    -4.23369379696736380936e+00    -4.83913415332133780566e+01    -5.50177085247978947535e+00
    2.34375000000000000000e-02     8.99638119664570523604e-01     1.07378584585625667103e+01     2.57223362322650039857e+00    -4.23267945930337319282e+00    -4.83797476006613109689e+01    -5.50284499164718710063e+00
    2.36816406250000000000e-02     8.98604874427600841535e-01     1.07260484114624237151e+01     2.57089002408524347487e+00    -4.23166560198046060037e+00    -4.83681591584328813838e+01    -5.50391918206699237714e+00
    2.39257812500000000000e-02     8.97571876655791300870e-01     1.07142411929020049399e+01     2.56954616268421398573e+00    -4.23065222465381740591e+00    -4.83565762025869219087e+01    -5.50499342369642974404e+00
    2.41699218750000000000e-02     8.96539126231997385297e-01     1.07024368015423423373e+01     2.56820203901091526077e+00    -4.22963932697896449753e+00    -4.83449987291860026062e+01    -5.50606771649275916758e+00
    2.44140625000000000000e-02     8.95506623039158622390e-01     1.06906352360454270922e+01     2.56685765305285995552e+00    -4.22862690861174961299e+00    -4.83334267342964523095e+01    -5.50714206041327791752e+00
    2.46582031250000000000e-02     8.94474366960298583606e-01     1.06788364950742131754e+01     2.56551300479757182771e+00    -4.22761496920834822788e+00    -4.83218602139883444124e+01    -5.50821645541531967893e+00
    2.49023437500000000000e-02     8.93442357878524662240e-01     1.06670405772926120136e+01     2.56416809423258529321e+00    -4.22660350842526266746e+00    -4.83102991643354826579e+01    -5.50929090145625455222e+00
    2.51464843750000000000e-02     8.92410595677028073425e-01     1.06552474813654942665e+01     2.56282292134544498197e+00    -4.22559252591932299481e+00    -4.82987435814154153491e+01    -5.51036539849348994125e+00
    2.53906250000000000000e-02     8.91379080239083743109e-01     1.06434572059586844972e+01     2.56147748612370573795e+00    -4.22458202134768434632e+00    -4.82871934613094069277e+01    -5.51143994648446788887e+00
    2.56347656250000000000e-02     8.90347811448050419081e-01     1.06316697497389682781e+01     2.56013178855493261921e+00    -4.22357199436782959623e+00    -4.82756488001024592904e+01    -5.51251454538666862959e+00
    2.58789062500000000000e-02     8.89316789187370226877e-01     1.06198851113740815322e+01     2.55878582862670134190e+00    -4.22256244463756491569e+00    -4.82641095938832975776e+01    -5.51358919515760881325e+00
    2.61230468750000000000e-02     8.88286013340568891827e-01     1.06081032895327194154e+01     2.55743960632659828036e+00    -4.22155337181502332555e+00    -4.82525758387443559627e+01    -5.51466389575483972862e+00
    2.63671875000000000000e-02     8.87255483791255628034e-01     1.05963242828845274346e+01     2.55609312164221957886e+00    -4.22054477555866203176e+00    -4.82410475307817847579e+01    -5.51573864713595085618e+00
    2.66113281250000000000e-02     8.86225200423122916327e-01     1.05845480901001050000e+01     2.55474637456117203982e+00    -4.21953665552726331356e+00    -4.82295246660954362028e+01    -5.51681344925856631534e+00
    2.68554687500000000000e-02     8.85195163119946504260e-01     1.05727747098510036494e+01     2.55339936507107267971e+00    -4.21852901137993274716e+00    -4.82180072407888786756e+01    -5.51788830208034664082e+00
    2.70996093750000000000e-02     8.84165371765585295094e-01     1.05610041408097234950e+01     2.55205209315954917315e+00    -4.21752184277609920571e+00    -4.82064952509693682714e+01    -5.51896320555898967086e+00
    2.73437500000000000000e-02     8.83135826243981347794e-01     1.05492363816497167761e+01     2.55070455881423940880e+00    -4.21651514937551574747e+00    -4.81949886927478559073e+01    -5.52003815965222877082e+00
    2.75878906250000000000e-02     8.82106526439159766007e-01     1.05374714310453843069e+01     2.54935676202279104530e+00    -4.21550893083825872765e+00    -4.81834875622389944283e+01    -5.52111316431783283321e+00
    2.78320312500000000000e-02     8.81077472235228587039e-01     1.05257092876720754759e+01     2.54800870277286284349e+00    -4.21450318682472513387e+00    -4.81719918555611172906e+01    -5.52218821951360716582e+00
    2.80761718750000000000e-02     8.80048663516378781857e-01     1.05139499502060846936e+01     2.54666038105212333420e+00    -4.21349791699563525071e+00    -4.81605015688362314563e+01    -5.52326332519739260363e+00
    2.83203125000000000000e-02     8.79020100166883922022e-01     1.05021934173246549449e+01     2.54531179684825126230e+00    -4.21249312101203088332e+00    -4.81490166981900316046e+01    -5.52433848132706728506e+00
    2.85644531250000000000e-02     8.77991782071100512752e-01     1.04904396877059742366e+01     2.54396295014893603081e+00    -4.21148879853527624562e+00    -4.81375372397518859202e+01    -5.52541368786054309936e+00
    2.88085937500000000000e-02     8.76963709113467548839e-01     1.04786887600291755973e+01     2.54261384094187725680e+00    -4.21048494922705440757e+00    -4.81260631896548218833e+01    -5.52648894475576923924e+00
    2.90527343750000000000e-02     8.75935881178506625666e-01     1.04669406329743335249e+01     2.54126446921478477137e+00    -4.20948157274937084793e+00    -4.81145945440355333744e+01    -5.52756425197073042455e+00
    2.92968750000000000000e-02     8.74908298150821939210e-01     1.04551953052224675389e+01     2.53991483495537817561e+00    -4.20847866876454990148e+00    -4.81031312990343806746e+01    -5.52863960946344690228e+00
    2.95410156250000000000e-02     8.73880959915099841950e-01     1.04434527754555368517e+01     2.53856493815138817283e+00    -4.20747623693523653543e+00    -4.80916734507953762545e+01    -5.52971501719197533475e+00
    2.97851562500000000000e-02     8.72853866356109175939e-01     1.04317130423564439212e+01     2.53721477879055523630e+00    -4.20647427692439546121e+00    -4.80802209954661847746e+01    -5.53079047511440613505e+00
    3.00292968750000000000e-02     8.71827017358701050753e-01     1.04199761046090308980e+01     2.53586435686063005335e+00    -4.20547278839530935812e+00    -4.80687739291981159795e+01    -5.53186598318886790793e+00
    3.02734375000000000000e-02     8.70800412807808621451e-01     1.04082419608980778492e+01     2.53451367234937352535e+00    -4.20447177101158064971e+00    -4.80573322481461246980e+01    -5.53294154137352300893e+00
    3.05175781250000000000e-02     8.69774052588447199597e-01     1.03965106099093027581e+01     2.53316272524455676773e+00    -4.20347122443712972739e+00    -4.80458959484688037378e+01    -5.53401714962656932073e+00
    3.07617187500000000000e-02     8.68747936585714142232e-01     1.03847820503293633010e+01     2.53181151553396110998e+00    -4.20247114833619495045e+00    -4.80344650263283767799e+01    -5.53509280790624114132e+00
    3.10058593750000000000e-02     8.67722064684788740863e-01     1.03730562808458515178e+01     2.53046004320537853971e+00    -4.20147154237333175786e+00    -4.80230394778906983788e+01    -5.53616851617080829584e+00
    3.12500000000000000000e-02     8.66696436770931999405e-01     1.03613333001472973649e+01     2.52910830824661037042e+00    -4.20047240621341355649e+00    -4.80116192993252539623e+01    -5.53724427437857436018e+00
    3.14941406250000000000e-02     8.65671052729486856236e-01     1.03496131069231633859e+01     2.52775631064546857374e+00    -4.19947373952162994470e+00    -4.80002044868051385151e+01    -5.53832008248788021376e+00
    3.17382812500000000000e-02     8.64645912445877962149e-01     1.03378956998638464881e+01     2.52640405038977533536e+00    -4.19847554196348671240e+00    -4.79887950365070778957e+01    -5.53939594045710048675e+00
    3.19824218750000000000e-02     8.63621015805611458305e-01     1.03261810776606761664e+01     2.52505152746736305502e+00    -4.19747781320480672917e+00    -4.79773909446114004140e+01    -5.54047184824464622466e+00
    3.22265625000000000000e-02     8.62596362694275198280e-01     1.03144692390059162790e+01     2.52369874186607390243e+00    -4.19648055291172816794e+00    -4.79659922073020439370e+01    -5.54154780580896311193e+00
    3.24707031250000000000e-02     8.61571952997538303975e-01     1.03027601825927579426e+01     2.52234569357376026133e+00    -4.19548376075070450497e+00    -4.79545988207665558889e+01    -5.54262381310853236016e+00
    3.27148437500000000000e-02     8.60547786601151498687e-01     1.02910539071153266377e+01     2.52099238257828517362e+00    -4.19448743638850274351e+00    -4.79432107811960790400e+01    -5.54369987010186893173e+00
    3.29589843750000000000e-02     8.59523863390946774032e-01     1.02793504112686751029e+01     2.51963880886752145116e+00    -4.19349157949220696651e+00    -4.79318280847853515070e+01    -5.54477597674752509249e+00
    3.32031250000000000000e-02     8.58500183252837167913e-01     1.02676496937487851113e+01     2.51828497242935167577e+00    -4.19249618972921389570e+00    -4.79204507277327067527e+01    -5.54585213300408685910e+00
    3.34472656250000000000e-02     8.57476746072817208599e-01     1.02559517532525656947e+01     2.51693087325166908741e+00    -4.19150126676723377983e+00    -4.79090787062400593754e+01    -5.54692833883017488716e+00
    3.36914062500000000000e-02     8.56453551736962137575e-01     1.02442565884778531426e+01     2.51557651132237669600e+00    -4.19050681027429128278e+00    -4.78977120165129051088e+01    -5.54800459418444624760e+00
    3.39355468750000000000e-02     8.55430600131428575672e-01     1.02325641981234110034e+01     2.51422188662938772552e+00    -4.18951281991872370725e+00    -4.78863506547603350327e+01    -5.54908089902559176210e+00
    3.41796875000000000000e-02     8.54407891142453856936e-01     1.02208745808889247542e+01     2.51286699916062561400e+00    -4.18851929536918188290e+00    -4.78749946171949929408e+01    -5.55015725331233689133e+00
    3.44238281250000000000e-02     8.53385424656356139650e-01     1.02091877354750071305e+01     2.51151184890402356942e+00    -4.18752623629462750188e+00    -4.78636439000331037619e+01    -5.55123365700344262308e+00
    3.46679687500000000000e-02     8.52363200559534517353e-01     1.01975036605831927972e+01     2.51015643584752501383e+00    -4.18653364236433489509e+00    -4.78522984994944593495e+01    -5.55231011005770458411e+00
    3.49121093750000000000e-02     8.51341218738468796801e-01     1.01858223549159401244e+01     2.50880075997908313923e+00    -4.18554151324789103228e+00    -4.78409584118024113764e+01    -5.55338661243395215195e+00
    3.51562500000000000000e-02     8.50319479079719164893e-01     1.01741438171766276355e+01     2.50744482128666179577e+00    -4.18454984861519196926e+00    -4.78296236331838642286e+01    -5.55446316409105111944e+00
    3.54003906250000000000e-02     8.49297981469926632769e-01     1.01624680460695540063e+01     2.50608861975823460355e+00    -4.18355864813644728883e+00    -4.78182941598692892171e+01    -5.55553976498790103022e+00
    3.56445312500000000000e-02     8.48276725795812591713e-01     1.01507950402999398420e+01     2.50473215538178495265e+00    -4.18256791148217477172e+00    -4.78069699880926890501e+01    -5.55661641508343695506e+00
